"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
53,2019-08-27 16:25:16,"IAP","PACA-AGP","115518.1","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Rossado, A.",2016,"07","11",NA,"Rocha, L.D.","100",NA,2012,"09","15",NA,NA,NA,"Brasil","RS","Caraá","Nascente do Rio dos Sinos",-50.291056,-29.706944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Estava junto com outro material (115518) Habitat: Epífito</nO>","PACA115518-1",NA
54,2019-08-27 16:25:16,"IAP","PACA-AGP","117831","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Büneker, H.M.",2018,"06","08",NA,"Cunha, S.",NA,NA,2012,"01","21",NA,NA,NA,"Brasil","RS","Três Cachoeiras",NA,-49.913158,-29.417928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Hábito: epífita</nO>","PACA117831",NA
55,2019-08-27 16:25:16,"IAP","PACA-AGP","109169","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","A.P.U.Lippert et al",2011,"08",NA,NA,"A.P.U.Lippert et al",NA,NA,2011,"04","07",NA,NA,NA,"Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy",-49.8889007568359,-29.551399230957,15157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Habitat: floresta de restinga Hábito: epífita</nO>","PACA109169","auto"
56,2019-08-27 16:25:16,"IAP","PACA-AGP","109156","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","M.G.Staudt et al",2011,"06",NA,NA,"Marchioretto, M. S.",NA,NA,2011,"01","07",NA,NA,NA,"Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy",-49.8889007568359,-29.551399230957,15157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Habitat: floresta de restinga Hábito: epífita</nO>","PACA109156","auto"
57,2019-08-27 16:25:16,"IAP","PACA-AGP","109158","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","M.G.Staudt et al",2011,"06",NA,NA,"M.S.Marchioretto et al",NA,NA,2011,"01","07",NA,NA,NA,"Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy",-49.8889007568359,-29.551399230957,15157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Habitat: floresta de restinga Hábito: epífita</nO>","PACA109158","auto"
58,2019-08-27 16:25:16,"IAP","PACA-AGP","109159","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","M.G.Staudt et. Al",NA,NA,NA,NA,"M.S.Marchioretto et al",NA,NA,2011,"01","07",NA,NA,NA,"Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy",-49.8889007568359,-29.551399230957,15157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Habitat: floresta de restinga Hábito: epífita</nO>","PACA109159","auto"
59,2019-08-27 16:25:16,"IAP","PACA-AGP","109168","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","A.P.U.Lippert et al",2011,"08",NA,NA,"A.P.U.Lippert et al",NA,NA,2011,"04","07",NA,NA,NA,"Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy",-49.8889007568359,-29.551399230957,15157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Habitat: floresta de restinga Hábito: epífita</nO>","PACA109168","auto"
60,2019-08-27 16:25:16,"IAP","PACA-AGP","74290","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","I. Fernandes",NA,NA,NA,NA,"I. Fernandes","805",NA,1989,"12","13",NA,NA,NA,"Brasil","RS","Bage","Casa de Pedra",-54.1068992614746,-31.3313999176025,74087,NA,280,280,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Brácteas róseas, pétalas lilases. Habitat: Na base dos rochedos. Fenofase: flor Hábito: epífito Ecossistema: Campos Sulinos</nO>","PACA074290","auto"
61,2019-08-27 16:25:16,"IAP","PACA-AGP","8808","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Emrich-Rambo",1954,"05","18",NA,"Rambo, B.",NA,NA,1942,"01","15",NA,NA,NA,"Brasil","RS","Bom Jesus","Arroio Cap. Grande",-50.4166984558105,-28.6678009033203,55856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Habitat: In silva campestri ad arbores. Fenofase: flor</nO>","PACA008808","auto"
62,2019-08-27 16:25:16,"IAP","PACA-AGP","92367","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","M. Haussen",NA,NA,NA,NA,"M. Haussen",NA,NA,1986,"12","10",NA,NA,NA,"Brasil","RS","Caçapava do Sul","Estrada pra Minas do Camaquã.",-53.4914016723633,-30.5121994018555,50525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Brácteas verdes. Freqüentes. HASU 776. Habitat: Em mata de galeria. Hábito: erva epífita</nO>","PACA092367","auto"
63,2019-08-27 16:25:16,"IAP","PACA-AGP","10674","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"C. Mondin & A. Iob","1920",NA,1999,"12","18",NA,NA,NA,"Brasil","RS","Camaquã","Pacheca, Ilha de Santo Antonio",-51.812198638916,-30.8511009216309,49429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>HASU 10674&nf;a mata c /brácteas rosas e flores azuis Habitat: Mata de branquilho Hábito: epífita</nO>","PACA010674","auto"
64,2019-08-27 16:25:16,"IAP","PACA-AGP","92371","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","C. Mondin",2000,"04",NA,NA,"Mondin, C.",NA,NA,1999,"12","18",NA,NA,NA,"Brasil","RS","Camaquã","Pacheca, Ilha de Santo Antônio",-51.812198638916,-30.8511009216309,49429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Na mata, com Brácteas rosas e flores azuis. HASU 10674. Habitat: Mata de branquilho Hábito: epífita</nO>","PACA092371","auto"
65,2019-08-27 16:25:16,"IAP","PACA-AGP","28795","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Emrich-Rambo",1954,"05","17",NA,"Emrich, K.",NA,NA,1945,"02",NA,NA,NA,NA,"Brasil","RS","Canela","Caracol",-50.815601348877,-29.3656005859375,16452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Habitat: In araucarieto ad arbores. Fenofase: fruto submaturo</nO>","PACA028795","auto"
66,2019-08-27 16:25:16,"IAP","PACA-AGP","92361.1","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Büneker, H.M.",2018,"06","08",NA,"Ohlweiler, A.A.","241",NA,1996,"09","20",NA,NA,NA,"Brasil","RS","Canoas","parque getulio vargas",-51.1836013793945,-29.9178009033203,8037,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>hasu 4210 Hábito: epífita</nO>","PACA092361-1","auto"
67,2019-08-30 22:32:00,"UFJF","CESJ","60797","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. Menini Neto",2011,NA,NA,NA,"D.R. Gonzaga","s.n.",NA,2011,NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Barbacena",NA,-43.7736015319824,-21.2257995605469,27982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita, em floresta semidecídua.</nO>","CESJ060797","auto"
68,2019-08-30 22:32:00,"UFJF","CESJ","25731","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. Krieger",1985,NA,NA,NA,"L. Krieger","CESJ25731",NA,1985,"10","28",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ025731","auto"
69,2019-08-30 22:32:00,"UFJF","CESJ","32845","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","G. Hatschbach",1995,NA,NA,NA,"G. Hatschbach; et al.","62094",NA,1994,"11","25",NA,NA,"América do Sul","Brasil","Rio Grande do Sul","Três Forquilhas",NA,-50.0643997192383,-29.5368995666504,22285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Paredões rochosos. Brácteas rosadas, flor lilás. Altura: 500 m.</nO>","CESJ032845","auto"
70,2019-08-30 22:32:00,"UFJF","CESJ","51632","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","T.M. Machado",2008,"08",NA,NA,"?","s.n.",NA,2008,NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental do Krambeck",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ051632","auto"
71,2019-08-30 22:32:00,"UFJF","CESJ","32532","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","J.V. Coffani-Nunes",2002,"12","13",NA,"A.S.M. Valente; et al.","s.n.",NA,2001,"02","25",NA,NA,"América do Sul","Brasil","Minas Gerais","São João Del Rei","Cachoeira da Usina",-44.2616996765137,-21.1355991363525,39093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Mata ciliar em arvoreta. Não muito abundante.</nO>","CESJ032532","auto"
72,2019-08-30 22:32:00,"UFJF","CESJ","60299","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. Menini Neto; S.G. Furtado",2012,"08","14",NA,"S.G. Furtado; L. Menini Neto","82",NA,2012,"08","10",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Campus da UFJF, Faculdade de Educação Física e Desportos.",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Erva epífita, próximo ao curso d'água. Frutos imaturos verdes.</nO>","CESJ060299","auto"
73,2019-08-30 22:32:00,"UFJF","CESJ","9508","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Ruby Braga",1971,"07","20",NA,"L. Krieger","CESJ9508",NA,1970,"10","24",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Fazenda do Diamante",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ009508","auto"
74,2019-08-30 22:32:00,"UFJF","CESJ","60887","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. Menini Neto",2012,"10","06",NA,"D.E.F.Barbosa; S.G. Furtado; L. Menini Neto","139",NA,2012,"10","06",NA,NA,"América do Sul","Brasil","Minas Gerais","Chácara","Fazenda Santana",-43.2216987609863,-21.6721992492676,11133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Interior de floresta, próximo ao curso d'água. Epífita, folhas verde-acinzentadas, brácteas róseas, flores lilacíneas.</nO>","CESJ060887","auto"
75,2019-08-30 22:32:00,"UFJF","CESJ","58037","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"M.C.Tagliati; et al.","10",NA,2010,"12",NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ058037","auto"
76,2019-08-30 22:32:00,"UFJF","CESJ","56924","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L.C.D.Dias",2010,"10","22",NA,"L.C.D.Dias; A; P; G; Faria","14",NA,2010,"10","22",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Folhas com lâmina e bainha verde-escuras densamente cobertas por tricomas brancos. Brácteas do escapo rosa-claro cobertas por tricomas brancos. Brácteas florais rosa claras. Ovário verde. Sépalas verde-esbranquiçadas. Corola roxo-azulada. Filetes, estigm</nO>","CESJ056924","auto"
77,2019-08-30 22:32:00,"UFJF","CESJ","56923","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L.C.D.Dias",2010,"10","22",NA,"L.C.D.Dias; A.P.G. de Faria","13",NA,2010,"10","22",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Folhas com lâmina e bainha verde-escuras densamente cobertas por tricomas brancos. Brácteas do escapo rosa-claro cobertas por tricomas brancos. Brácteas florais rosa claras. Ovário verde. Sépalas verde-esbranquiçadas. Corola roxo-azulada. Filetes, estigm</nO>","CESJ056923","auto"
78,2019-08-30 22:32:00,"UFJF","CESJ","56922","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L.C.D.Dias",2010,"10","22",NA,"L.C.D.Dias; A.P.G. de Faria","12",NA,2010,"10","22",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Folhas com lâmina e bainha verde-escuras densamente cobertas por tricomas brancos. Brácteas do escapo rosa-claro cobertas por tricomas brancos. Brácteas florais rosa claras. Ovário verde. Sépalas verde-esbranquiçadas. Corola roxo-azulada. Filetes, estigm</nO>","CESJ056922","auto"
79,2019-08-30 22:32:00,"UFJF","CESJ","51632","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","T.M. Machado",2008,"08",NA,NA,"s.col.;","s.n.,",NA,2008,NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ051632","auto"
80,2019-08-30 22:32:00,"UFJF","CESJ","48611","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","J.G.Blaser",2008,"05",NA,NA,"E.A. Feliciano; L. Menini Neto; A.S.M. Valente","17",NA,2006,"11","25",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Erva epífita, folhas verdes, levemente glaucas, brácteas róseas, flores lilases, borda de mata.</nO>","CESJ048611","auto"
81,2019-08-30 22:32:00,"UFJF","CESJ","61196","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","D.R. Gonzaga",NA,NA,NA,NA,"D.R. Gonzaga","115",NA,2012,"11","24",NA,NA,"América do Sul","Brasil","Minas Gerais","Barbacena","Mata do Sítio Rancho Novo, Interior de mata",-43.7736015319824,-21.2257995605469,27982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita a ca. 1m; bracteas alvas a róseas e flores roxas.</nO>","CESJ061196","auto"
82,2019-08-30 22:32:00,"UFJF","CESJ","16680","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","J.V. Coffani-Neto",NA,NA,NA,NA,"T. Agostinho","s.n.",NA,1977,"10","01",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Muçungê",-43.3502998352051,-21.7642002105713,36144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ016680","auto"
83,2019-08-30 22:32:00,"UFJF","CESJ","50531","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","T.M. Machado",2008,"08","22",NA,"F.R.G. Salimena; J.A. Oliveira; L. Menini Neto; I.C.Almeida; T. Mota; S.M. Dutra; F.S. Souza; S.","2555",NA,2007,"12","08",NA,NA,"América do Sul","Brasil","Minas Gerais","Rio Preto","R.P.P.N. São Lourenço do Funil, 18º36'01,6\" S, 43º57'04,2\" W. 1139 m.s.m.",-43.951167,-18.600444,NA,NA,1139,1139,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita, no interior de mata.</nO>","CESJ050531",NA
84,2019-08-30 22:32:00,"UFJF","CESJ","56584","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","L. Menini Neto",2010,"07","25",NA,"L. Menini Neto; F.R.G. Salimena; V.A.O. Dittrich; F.S. Souza; L.C.Pereira; R.Macedo; P.H. Nobre","804",NA,2010,"07","25",NA,NA,"América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, 22º 07.760S, 44º 43.453W. 1792 m.s.m.",-44.72925,-22.137778,NA,NA,1792,1792,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Erva epífita na transição de mata nebular com campo de altitude. Folhas prateadas, brácteas róseas, flores lilacíneas.</nO>","CESJ056584",NA
85,2019-08-30 22:32:00,"UFJF","CESJ","59188","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","A.P.G. de Faria",2011,"05",NA,NA,"M.G.C.Nogueira; B.O.Azevedo; L. Menini Neto","6",NA,2010,"09",NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica do Poço D#?#Anta, Floresta Estacional Semidecidual, 21°44'58.79\"S 43°18'43.03\"W, 750 m.s.m.",-43.522067,-22.259567,NA,NA,750,750,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Erva epífita, borda da mata. Grandes populações distribuídas pela reserva em todas as bordas. Folhas verdes com tricomas prateados.</nO>","CESJ059188",NA
86,2019-08-30 22:32:00,"UFJF","CESJ","66392","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","B. Moreira",2014,"12","12",NA,"B. Moreira; L.C.D. Dias","38",NA,2014,"11","15",NA,NA,"América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca, Nanofloresta nebular, atrás das casas dos gestores",-43,-21.715278,NA,NA,1340,1340,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita, flores roxas</nO>","CESJ066392",NA
87,2019-06-27 18:59:18,"UFES","SAMES","1068","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Giaretta,A.O.; Araújo-Filho,P.B.","227",NA,2008,"03","02",NA,NA,NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica. Estrada de terra adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri.",-39.8588981628418,-18.716100692749,56510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01068","auto"
88,2019-06-27 18:59:18,"UFES","SAMES","1055","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Rossini,J.",2010,"06","23",NA,"Giaretta,A.O.; Ribeiro,M.","665",NA,2009,"10","03",NA,NA,NA,"Brasil","Espírito Santo","São Mateus","Bairro Litorâneo. Fragmento de Mata Ciliar próximo ao campus da universidade.",-39.8588981628418,-18.716100692749,56510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01055","auto"
89,2019-06-27 18:59:18,"UFES","SAMES","1054","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Martins,R.F.A.; Pereira,O.J.;Menezes,L.F.T.;Giaretta,A.O.","10",NA,2007,"08","01",NA,NA,NA,"Brasil","Espírito Santo","São Mateus","Bairro Litorâneo. vegetação de restinga.",-39.8588981628418,-18.716100692749,56510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01054","auto"
90,2019-06-27 18:59:18,"UFES","SAMES","1075","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Marcarini,L.; Lopes,V.","70",NA,2012,"04","02",NA,NA,NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Restinga sobre terreno pleistocênico, fazenda Jequitaia.",-39.7322006225586,-18.5932998657227,41644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01075","auto"
91,2019-06-27 18:59:18,"UFES","SAMES","1061","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Giaretta,A.",2011,"08","07",NA,"Jesus,M.C.F.","510",NA,2011,"08","07",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. Mata seca de restinga.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01061","auto"
92,2019-06-27 18:59:18,"UFES","SAMES","1071","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Giaretta,A.",2010,"07","14",NA,"Broggio,I.S.; Menezes,L.F.T.;Ribeiro,M.;Giaretta,A.O.;Rossini,J.;Hatum,A.C.C.","60",NA,2010,"07","14",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Povoação. Estrada de chão próximo ao Rio Doce. Floresta Aluvial caracterizada por cabruca.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01071","auto"
93,2019-06-27 18:59:18,"UFES","SAMES","1470","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Pinto Junior, H.V.; Ribeiro, I.F.","217",NA,2016,"02","26",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Bairro Canivete. Zona rural, restinga.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01470","auto"
94,2019-06-27 18:59:18,"UFES","SAMES","1067","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Pereira,O.J.; Menezes,L.F.T.;Martins,R.F.A.;Giaretta,A.O.;Figueiredo,D.D.","7584",NA,2008,"03","05",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Estrada ligando Pontal do Ipiranga a Degredo.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01067","auto"
95,2019-06-27 18:59:18,"UFES","SAMES","1058","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Lavanhole,D.F.",2013,"12","10",NA,"Lavanhole,D.F.; Aoyama,E.M.","118",NA,2013,"11","06",NA,NA,NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Fragmento de restinga entre o bairro Liberdade e o coqueiral da D-Martins.",-39.8588981628418,-18.716100692749,56510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01058","auto"
96,2019-06-27 18:59:18,"UFES","SAMES","1072","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Lopes,L.C.M.","1",NA,2009,"04","20",NA,NA,NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, alagável. Trilha das borboletas.",-39.7322006225586,-18.5932998657227,41644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01072","auto"
97,2019-06-27 18:59:18,"UFES","SAMES","1195","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Forzza,R.C.",2016,NA,NA,NA,"Pinto Junior, H.V.; Menezes, L.F.T.; Covre, C.; Ribeiro, I.F.","134",NA,2015,"05","28",NA,NA,NA,"Brasil","Espírito Santo","Nova Venécia","Sítio Santa Rita. Propriedade do Sr. Paulo Sales, próximo à APA Pedra do Elefante.",-40.4006004333496,-18.710599899292,42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01195","auto"
98,2019-06-27 18:59:18,"UFES","SAMES","1069","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Giaretta,A.",2010,"05","01",NA,"Giaretta,A.O.; Monteiro,M.M.;Ribeiro,M.","791",NA,2010,"05","01",NA,NA,NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Fazenda Jequitaia.",-39.7322006225586,-18.5932998657227,41644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMES01069","auto"
